Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL959,RIMANTADINE,4,179.31,0,2.55,Rimantadine,CC(N)C12CC3CC(CC(C3)C1)C2,EC50,'>',200.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL1639706,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus induced cytopathicity after 2 to 4 days by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1629526,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL1630307,,0,378.41,0,3.64,2,O=C(c1ccccc1)n1c(-c2ccc(S(=O)(=O)O)cc2)nc2ccccc21,EC50,'>',100.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL1639705,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus induced cytopathicity by visual scoring of CPE,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1629526,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL1630310,,0,412.85,0,4.29,5,O=C(c1ccc(Cl)cc1)n1c(-c2ccc(S(=O)(=O)O)cc2)nc2ccccc21,EC50,'>',100.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL1639706,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus induced cytopathicity after 2 to 4 days by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1629526,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL1630306,,0,342.38,0,3.17,14,C=C(C)C(=O)n1c(-c2ccc(S(=O)(=O)O)cc2)nc2ccccc21,EC50,'>',100.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL1639706,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus induced cytopathicity after 2 to 4 days by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1629526,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL1630318,,0,394.41,0,3.34,16,O=C(c1ccccc1O)n1c(-c2ccc(S(=O)(=O)O)cc2)nc2ccccc21,EC50,'>',20.0,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL1639706,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus induced cytopathicity after 2 to 4 days by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1629526,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL1630320,,0,538.75,2,8.63,18,CCCCCCCC/C=C/CCCCCCCC(=O)n1c(-c2ccc(S(=O)(=O)O)cc2)nc2ccccc21,EC50,'>',100.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL1639706,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus induced cytopathicity after 2 to 4 days by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1629526,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL606502,,0,421.05,0,0.66,4,Nc1ncnc2c1ncn2C1O[C@H](C=C(Br)Br)[C@@H](O)[C@H]1O,EC50,'=',32.0,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL696968,Effective dose required to reduce virus induced cytopathogenicity by Influenza B (Fu 207) was determined,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1128782,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1995,None,
CHEMBL3577817,,0,329.36,0,3.35,31,Cc1cc(-c2ccccc2)nc2nc(NC(=O)c3ccccc3)nn12,EC50,'=',34000.0,nM,4.47,,,UO_0000065,,,,,False,CHEMBL3580301,Antiviral activity against Influenza B virus B/Bangladesh/333/07 assessed as reduction in plaque formation after 48 hrs by plaque reduction assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3576796,1,Scientific Literature,J. Med. Chem.,2015,None,
CHEMBL4160646,,0,292.77,0,0.87,1,NC1=NC2(CCNCC2)N(c2cccc(Cl)c2)C(N)=N1,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4155824,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as protection against virus-induced reduction in cell viability after 3 to 6 days by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4152296,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL1095979,,0,1585.46,None,None,7a,COC(=O)[C@@H]1NC(=O)[C@H]2NC(=O)[C@H](NC(=O)[C@@H]3NC(=O)[C@H]4NC(=O)[C@H](NC(=O)[C@H](n5cc(CO[C@H]6O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]6NC(C)=O)nn5)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)[C@H](O)c4ccc(cc4)Oc4cc3cc(c4O)Oc3ccc(cc3)[C@H]2O)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL1121249,Antiviral activity against influenza B virus assessed as cell viability by cell based MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1158551,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1095978,,0,1874.7,None,None,6a,COC(=O)[C@@H]1NC(=O)[C@H]2NC(=O)[C@H](NC(=O)[C@@H]3NC(=O)[C@H]4NC(=O)[C@H](NC(=O)[C@H](n5cc(CO[C@H]6O[C@H](COC(C)=O)[C@@H](O[C@H]7O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]7OC(C)=O)[C@H](OC(C)=O)[C@H]6OC(C)=O)nn5)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)[C@H](O)c4ccc(cc4)Oc4cc3cc(c4O)Oc3ccc(cc3)[C@H]2O)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL1121248,Antiviral activity against influenza B virus assessed as inhibition of viral induced cytopathic effect,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1158551,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL8771,NEOPLANOCIN A,0,263.26,0,-1.40,neplanocin A,Nc1ncnc2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,EC50,'>',20.0,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL696971,Effective dose required to reduce virus induced cytopathogenicity by Influenza B(singapore) was determined,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1128782,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1995,None,
CHEMBL4129955,,0,565.61,1,4.66,Z-8f,C/C(=C/CP(=O)(N[C@@H](C)C(=O)OCc1ccccc1)Oc1cccc2c1CCCC2)Cn1cc(C)c(=O)[nH]c1=O,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4124860,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathicity by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4118253,1,Scientific Literature,Bioorg Med Chem,2018,None,
CHEMBL1229,OSELTAMIVIR,4,312.41,0,1.29,Oseltamivir carboxylate,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,EC50,'=',2600.0,nM,5.58,,,UO_0000065,,,,,False,CHEMBL4124860,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathicity by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4118253,1,Scientific Literature,Bioorg Med Chem,2018,None,
CHEMBL4128419,,0,565.61,1,4.66,E-8f,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OCc1ccccc1)Oc1cccc2c1CCCC2)Cn1cc(C)c(=O)[nH]c1=O,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4124877,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced visual cytopathicity,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4118253,1,Scientific Literature,Bioorg Med Chem,2018,None,
CHEMBL4163305,,0,419.36,0,2.78,23,Cl.NC1=NC2(CCCN(Cc3ccccc3)C2)N(c2ccc(Cl)cc2)C(N)=N1,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4155824,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as protection against virus-induced reduction in cell viability after 3 to 6 days by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4152296,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL1290229,,0,339.4,0,4.34,2h,C/C(=N\n1c(-c2ccccc2)nc2ccccc2c1=O)c1ccccc1,EC50,,,,,,Not Active,,,,,,False,CHEMBL1291402,Antiviral activity against influenza B virus infected in MDCK cells assessed as cell viability at 100 ug/ml after 2 days by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1287642,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL4126987,,0,313.25,0,-1.92,3,CC(=O)N[C@@H]1C[C@@H](F)[C@](F)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,EC50,'=',1000.0,nM,6.0,,,UO_0000065,,,,,False,CHEMBL4120999,Antiviral activity against Influenza B virus (B/Perth/211/2001) infected in MDCK cells assessed as reduction in plaque formation measured after 3 days post infection by neutral red staining-based assay,F,BAO_0000218,organism-based format,Influenza B virus (B/Perth/211/2001),None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4118102,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL4125754,,0,313.25,0,-1.92,5,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)[C@](F)(C(=O)O)O[C@H]1[C@H](O)CCO,EC50,'=',10000.0,nM,5.0,,,UO_0000065,,,,,False,CHEMBL4120999,Antiviral activity against Influenza B virus (B/Perth/211/2001) infected in MDCK cells assessed as reduction in plaque formation measured after 3 days post infection by neutral red staining-based assay,F,BAO_0000218,organism-based format,Influenza B virus (B/Perth/211/2001),None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4118102,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL4127582,,0,513.53,1,4.15,E-8a,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc1cccc2ccccc12)Cn1cc(C)c(=O)[nH]c1=O,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4124860,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathicity by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4118253,1,Scientific Literature,Bioorg Med Chem,2018,None,
CHEMBL373352,,0,942.94,3,-3.63,8,COC(=O)C1=C[C@H](N=C(N)N)C(NC(C)=O)[C@H]([C@H](OC(=O)NCc2ccc(-c3ccc(CNC(=O)O[C@H](C(O)CO)[C@@H]4OC(C(=O)O)=C[C@H](N=C(N)N)C4NC(C)=O)cc3)cc2)C(O)CO)O1,EC50,'=',6e-06,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL837188,Effective concentration required for reduction in plaque formation of influenza B/Yamanashi/166/98 virus strain by plaque reduction assays,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1143586,1,Scientific Literature,J. Med. Chem.,2005,None,
CHEMBL4163269,,0,537.42,2,1.15,15,CC(=O)O[C@@H]1[C@@H](COP2(=O)OCc3cccc(C)c3O2)O[C@@H](n2ccnc(C(N)=O)c2=O)[C@@H]1OC(C)=O,EC50,'>',400000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL4137194,Antiviral activity against Influenza virus B/Ned/537/05 infected in HGPRT deficient 6-thioguanine-resistant MDCK cells assessed as reduction in viral replication at 3 days post infection by microscopic analysis,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4130627,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL4174975,,0,350.13,0,-2.28,23,NC(=O)c1nc(Br)cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O,EC50,'>',250000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL4137194,Antiviral activity against Influenza virus B/Ned/537/05 infected in HGPRT deficient 6-thioguanine-resistant MDCK cells assessed as reduction in viral replication at 3 days post infection by microscopic analysis,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4130627,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL2296646,,0,415.95,0,3.68,5b,CCN(CC)CN1C(=O)/C(=N/NC(=S)Nc2ccc(Cl)cc2)c2ccccc21,EC50,'>',160.0,nM,,,,UO_0000065,,,,,False,CHEMBL3072240,Antiviral activity against Influenza B virus infected in MDCK cells assessed as reduction of virus-induced cytopathic effect after 3 days by colorimetric formazan-based MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3045116,1,Scientific Literature,Med Chem Res,2013,CHEMBL3308370,
CHEMBL261459,,0,271.23,0,-3.05,T-1105-ribonucleoside,NC(=O)c1nccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O,EC50,'=',20000.0,nM,4.7,,,UO_0000065,,,,,False,CHEMBL4137194,Antiviral activity against Influenza virus B/Ned/537/05 infected in HGPRT deficient 6-thioguanine-resistant MDCK cells assessed as reduction in viral replication at 3 days post infection by microscopic analysis,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4130627,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL2418401,,0,476.96,1,5.71,5d,CCOC(=O)c1c(C)nc(OCCCNc2ccnc3cc(Cl)ccc23)nc1-c1ccccc1,EC50,'>',4000.0,nM,,,,UO_0000065,,,,,False,CHEMBL2421564,Antiviral activity against influenza B virus infected in dog MDCK cells assessed as reduction of virus-induced cytopathogenicity by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2417501,1,Scientific Literature,Eur. J. Med. Chem.,2013,CHEMBL3308370,
CHEMBL4282299,,0,2158.04,None,None,46,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)C(n5cc(COCCOCCOCCOCCN6C(=O)C(SCCOCCOCCOCCO)=C(SCCOCCOCCOCCO)C6=O)nn5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4275429,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as reduction in virus-induced cytopathic effect after 3 days by microscopic method,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL470404,,0,437.88,0,2.63,15,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCC(N)=O)[nH]c3ccc(Cl)c(F)c23)c1,EC50,'>',4000.0,nM,,,,UO_0000065,,,,,False,CHEMBL954279,Antiviral activity against influenza B virus in MDCK cells assessed as reduction of virus-induced cytopathicity by visual cytopathic effect scoring method,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1153955,1,Scientific Literature,J. Med. Chem.,2009,CHEMBL3308370,
CHEMBL4282810,,0,1799.61,None,None,60,CCCCOCc1cn(CCOCCOCCOCCOCc2cn([C@H]3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)nn1,EC50,'=',28000.0,nM,4.55,,,UO_0000065,,,,,False,CHEMBL4275430,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells after 3 days by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4286491,,0,1660.54,None,None,13,CCCCSC1=C(SCCCC)C(=O)N([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)C1=O,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4275429,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as reduction in virus-induced cytopathic effect after 3 days by microscopic method,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL1630320,,0,538.75,2,8.63,18,CCCCCCCC/C=C/CCCCCCCC(=O)n1c(-c2ccc(S(=O)(=O)O)cc2)nc2ccccc21,EC50,'>',100.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL1639705,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus induced cytopathicity by visual scoring of CPE,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1629526,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL414566,,0,2118.24,None,None,11,CC(=O)N[C@@H]1[C@@H](N=C(N)N)C=C(C(=O)O)O[C@H]1[C@H](OC(=O)NCCCCCCNC(=O)CN(CCN(CC(=O)NCCCCCCNC(=O)O[C@H]([C@H](O)CO)[C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O)CC(=O)NCCCCCCNC(=O)O[C@H]([C@H](O)CO)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O)CC(=O)NCCCCCCNC(=O)O[C@H]([C@H](O)CO)[C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O)[C@H](O)CO,EC50,'=',0.00284,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL698608,Antiinfluenza activity of compound against Influenza B/Harbin/7/95 in influenza cytopathic effect (CPE) assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1147641,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2004,None,
CHEMBL1643,RIBAVIRIN,4,244.21,0,-3.01,Ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,EC50,'=',4900.0,nM,5.31,,,UO_0000065,,,,,False,CHEMBL4054625,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as inhibition of viral-induced cytopathic effect measured after 3 to 6 days post infection by formazan-based colorimetric assay,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4052640,1,Scientific Literature,Eur J Med Chem,2017,None,
CHEMBL660,AMANTADINE,4,151.25,0,1.91,Amantadine,NC12CC3CC(CC(C3)C1)C2,EC50,'>',500000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL1121248,Antiviral activity against influenza B virus assessed as inhibition of viral induced cytopathic effect,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1158551,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1290345,,0,371.4,0,3.66,2k,COc1ccc(/C=N/n2c(-c3ccccc3)nc3ccccc3c2=O)cc1O,EC50,,,,,,Not Active,,,,,,False,CHEMBL1291397,Antiviral activity against influenza B virus infected in MDCK cells assessed as protection against virus-induced cytopathogenicity at 100 ug/ml after 2 days,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1287642,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL4129391,,0,547.55,1,4.63,E-10b,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OCc1ccccc1)Oc1cccc2ccccc12)Cn1ccc(=O)[nH]c1=O,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4124860,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathicity by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4118253,1,Scientific Literature,Bioorg Med Chem,2018,None,
CHEMBL4126683,,0,503.54,1,3.56,Z-10e,C/C(=C/CP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc1cccc2c1CCCC2)Cn1ccc(=O)[nH]c1=O,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4124860,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathicity by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4118253,1,Scientific Literature,Bioorg Med Chem,2018,None,
CHEMBL660,AMANTADINE,4,151.25,0,1.91,Amantadine,NC12CC3CC(CC(C3)C1)C2,EC50,'>',500000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL4155824,Antiviral activity against Influenza B virus B/Ned/537/05 infected in MDCK cells assessed as protection against virus-induced reduction in cell viability after 3 to 6 days by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4152296,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL1814556,,0,429.46,0,2.70,3,Nc1ncnc2c1ncn2CCOCP(=O)(O)OCCCCCCCCCCO,EC50,'>',233000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL1816955,Antiviral activity against Influenza B virus infected in MDCK cells assessed as protection against virus-induced cytopathicity,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1811861,1,Scientific Literature,Bioorg. Med. Chem.,2011,CHEMBL3308370,
CHEMBL383700,,0,419.93,0,3.91,7,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NNC(C)C)[nH]c3ccc(Cl)cc23)c1,EC50,'>',20000.0,nM,,,,UO_0000065,,,,,False,CHEMBL954280,Antiviral activity against influenza B virus in MDCK cells assessed as reduction of virus-induced cytopathicity by MTS method,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1153955,1,Scientific Literature,J. Med. Chem.,2009,CHEMBL3308370,
CHEMBL2335948,,0,280.28,0,2.90,20b,Cc1ccc(C)c2c1OC1(OC(=O)c3ccccc31)C2=O,EC50,'=',66600.0,nM,4.18,,,UO_0000065,,,,,False,CHEMBL2339577,Antiviral activity against Influenza B virus (B/Taiwan/2/62) infected in MDCK cells assessed as inhibition of virus-induced cytopathogenicity at 1 hr post-infection measured after 3 days by fluorescein-diacetate based fluorimetric analysis,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2331187,1,Scientific Literature,Eur. J. Med. Chem.,2013,CHEMBL3308370,
