Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL4105298,,0,452.47,0,4.92,3g,C=C(C(=O)OC)[C@@H]1CC[C@H](C)[C@H]2C(=C(C)C(=O)[C@@H]2[C@@H](O)c2ccc(OC(F)(F)F)cc2)C1,IC50,'>',18.52,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3999574,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 40 hrs,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3997818,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL96712,NEU5AC2EN,0,291.26,1,-3.07,DANA,CC(=O)N[C@@H]1[C@@H](O)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,IC50,'=',15000.0,nM,4.82,,,UO_0000065,,,,,False,CHEMBL809002,The compound was tested in vitro for the inhibitory concentration against influenza B/Mem/89 sialidase from whole virus by fetuin assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1128587,1,Scientific Literature,J. Med. Chem.,1995,None,
CHEMBL324455,,0,240.17,0,0.96,105,CC(=O)Nc1c(O)cc(C(=O)O)cc1[N+](=O)[O-],IC50,'=',750000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL808329,The compound was tested in vitro for the inhibitory concentration against influenza B/Mem/89 sialidase from whole virus by MUN assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1128587,1,Scientific Literature,J. Med. Chem.,1995,None,
CHEMBL1643,RIBAVIRIN,4,244.21,0,-3.01,ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,IC50,'=',9000.0,nM,5.05,,,UO_0000065,,,,,False,CHEMBL3607086,Antiviral activity against Influenza B virus infected in MDCK cells after 3 days by neutral red dye-based plaque reduction assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3603790,1,Scientific Literature,Bioorg. Med. Chem.,2015,CHEMBL3308370,
CHEMBL109939,,0,251.24,0,0.24,111,CC(=O)Nc1ccc(C(=O)O)cc1NC(=O)CN,IC50,'=',5000000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL809002,The compound was tested in vitro for the inhibitory concentration against influenza B/Mem/89 sialidase from whole virus by fetuin assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1128587,1,Scientific Literature,J. Med. Chem.,1995,None,
CHEMBL222813,ZANAMIVIR,4,332.31,1,-3.58,4,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,IC50,'=',100.0,nM,7.0,,,UO_0000065,,,,,False,CHEMBL1070325,Antiviral activity against human influenza B virus B/TW/99/07 in MDCK cells assessed as reduction of virus-induced cytopathic,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1156875,1,Scientific Literature,J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL236092,,0,586.77,2,1.99,1a,CCCCCCCCCCCCCCOCCCOC(=O)C1=C[C@H](NC(=N)N)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O1,IC50,'=',37800.0,nM,4.42,,,UO_0000065,,,,,False,CHEMBL897739,Antiviral activity against influenza B/Sichuan/83/2000 virus in MDCK cells by CPE assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1149649,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,CHEMBL3308370,
CHEMBL140893,,0,614.83,2,2.77,1b,CCCCCCCCCCCCCCCCOCCCOC(=O)C1=C[C@H](NC(=N)N)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O1,IC50,'=',23400.0,nM,4.63,,,UO_0000065,,,,,False,CHEMBL897737,Antiviral activity against influenza B/Jifang/13/97 virus in MDCK cells by CPE assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1149649,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,CHEMBL3308370,
CHEMBL327097,,0,252.23,0,0.27,109,CC(=O)Nc1ccc(C(=O)O)cc1NC(=O)CO,IC50,'=',10000000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL809002,The compound was tested in vitro for the inhibitory concentration against influenza B/Mem/89 sialidase from whole virus by fetuin assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1128587,1,Scientific Literature,J. Med. Chem.,1995,None,
CHEMBL420491,,0,282.25,0,-0.37,110,CC(=O)Nc1ccc(C(=O)O)cc1NC(=O)C(O)CO,IC50,'=',8000000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL808329,The compound was tested in vitro for the inhibitory concentration against influenza B/Mem/89 sialidase from whole virus by MUN assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1128587,1,Scientific Literature,J. Med. Chem.,1995,None,
CHEMBL348995,,0,363.44,0,-0.75,5d,CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NS(C)(=O)=O,IC50,,,,,,Not Determined,,,,,,False,CHEMBL696967,Concentration required for reduction of plaque against influenza B; Not determined,F,BAO_0000218,organism-based format,influenza,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1134218,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2001,None,
CHEMBL291183,,0,418.34,0,4.73,Imidazolidinone B,O=C1N(CCCCCCOc2ccc(Br)cc2)CCN1c1ccncc1,IC50,'>',25000.0,nM,,,,UO_0000065,,,,,False,CHEMBL698607,Inhibitory concentration of compound against formation of Influenza A virus (HK) plaque in plaque reduction assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1146731,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2004,None,
CHEMBL433269,,0,369.42,0,-0.64,3a,CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O,IC50,'=',0.32,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL698606,In vitro antiviral activity was evaluated in a plaque reduction assay against influenza B,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1159157,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1996,None,
CHEMBL1956401,,0,383.33,0,4.60,2c,C=C(C(=O)OCCCCBr)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',67200.0,nM,4.17,,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
CHEMBL1643,RIBAVIRIN,4,244.21,0,-3.01,ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,IC50,'=',14700.0,nM,4.83,,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
CHEMBL139367,PERAMIVIR,4,328.41,1,-0.14,Peramivir,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,IC50,'=',3.0,nM,8.52,,,UO_0000065,,,,,False,CHEMBL1678856,Antiviral activity against influenza B virus infected in MDCK cells assessed as inhibition of neuraminidase activity by fluorimetric assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1671747,1,Scientific Literature,Antimicrob. Agents Chemother.,2010,CHEMBL3308370,
CHEMBL4474957,,0,367.25,None,None,5l,C=C(C(=O)Nc1cccc(B(O)O)c1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',146700.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL4376259,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition in virus-induced cytopathic effect incubated for 40 hrs,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4373726,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,
CHEMBL4527859,,0,438.52,0,2.58,5d,C=C(C(=O)OC)[C@@H]1CC[C@H](C)[C@H]2C(=C(C)C(=O)[C@H]2NC(=O)CNC(=O)c2ccccc2)C1,IC50,'>',113600.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL4376259,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition in virus-induced cytopathic effect incubated for 40 hrs,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4373726,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,
CHEMBL3126773,,0,432.57,0,4.15,3b,C=C(C(=O)NCc1cn(Cc2ccc(C)cc2)nn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',11.76,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3131385,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of virus-induced cytopathicity after 40 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL161629,,0,341.41,0,0.10,4a,CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](NC)[C@H]1NC(C)=O,IC50,,,,,,Not Determined,,,,,,False,CHEMBL696967,Concentration required for reduction of plaque against influenza B; Not determined,F,BAO_0000218,organism-based format,influenza,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1134218,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2001,None,
CHEMBL350474,,0,415.49,0,1.06,5g,CCCN(CCc1ccccc1)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(=O)C1CC1,IC50,,,,,,Not Determined,,,,,,False,CHEMBL696967,Concentration required for reduction of plaque against influenza B; Not determined,F,BAO_0000218,organism-based format,influenza,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1134218,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2001,None,
CHEMBL1956398,PECHUELOIC ACID,0,248.32,0,2.97,RA,C=C(C(=O)O)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',97700.0,nM,4.01,,,UO_0000065,,,,,False,CHEMBL4376259,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition in virus-induced cytopathic effect incubated for 40 hrs,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4373726,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,
CHEMBL346767,,0,341.41,0,0.22,5a,CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(=O)CC,IC50,'=',3.0,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL696966,Concentration required for reduction of plaque against influenza B,F,BAO_0000218,organism-based format,influenza,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1134218,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2001,None,
CHEMBL1956400,,0,369.3,0,4.21,2b,C=C(C(=O)OCCCBr)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>',100700.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
CHEMBL1956542,,0,385.51,0,3.89,5d,C=C(C(=O)OCCCCCn1cncn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',17300.0,nM,4.76,,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
CHEMBL1956539,,0,343.43,0,2.72,5a,C=C(C(=O)OCCn1cncn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>',8000.0,nM,,,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
CHEMBL4212028,,0,546.07,1,4.42,BD-1,COc1cc(CN2CCN(c3ccc(C)cc3)CC2)c2cc3[n+](cc2c1O)CCc1cc2c(cc1-3)OCO2.[Cl-],IC50,'=',5.1,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL4179270,Antiviral activity against Influenza B virus (B/Maryland/1/59) infected in MDCK cells assessed as reduction in virus-induced cytopathogenicity incubated for 48 hrs by SRB assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4177585,1,Scientific Literature,Bioorg Med Chem,2017,None,
CHEMBL295490,,0,327.38,0,-0.17,3b,CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,IC50,'=',0.7,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL698606,In vitro antiviral activity was evaluated in a plaque reduction assay against influenza B,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1159157,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1996,None,
CHEMBL2064580,,0,298.34,0,3.30,LH-905,CCC(=O)Nc1cc(C(=O)Nc2ccccc2)ccc1OC,IC50,'>',223500.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL2065306,Antiviral activity against Influenza B virus (strain B/Jifang/13/97) infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2062433,1,Scientific Literature,Eur. J. Med. Chem.,2012,CHEMBL3308370,
CHEMBL1651956,ALISPORIVIR,3,1216.66,None,None,Debio-025,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N(CC)[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,IC50,'>',9900.0,nM,,,,UO_0000065,,,,,False,CHEMBL1697298,Antiviral activity against influenza B virus infected in MDCK cells assessed as inhibition of viral replication,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1687706,1,Scientific Literature,Antimicrob. Agents Chemother.,2008,CHEMBL3308370,
CHEMBL502613,,0,674.61,3,-8.24,6'-SLN,CC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO[C@@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,IC50,'=',14800000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL979083,Antiviral activity against Influenza virus (B/Shanghai/361/2002) infected in MDCK cells assessed as sialic acid concentration,F,BAO_0000218,organism-based format,Influenza B virus (B/Shanghai/361/2002),None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1155943,1,Scientific Literature,J. Med. Chem.,2008,CHEMBL3308370,
CHEMBL674,OSELTAMIVIR CARBOXYLATE,0,284.36,0,0.81,2 (GS-40712),CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,IC50,'=',32.0,nM,7.5,,,UO_0000065,,,,,False,CHEMBL802986,Inhibitory activity against sialidase of influenza B,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1131951,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1999,None,
CHEMBL222813,ZANAMIVIR,4,332.31,1,-3.58,1,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,IC50,'=',0.002,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL696966,Concentration required for reduction of plaque against influenza B,F,BAO_0000218,organism-based format,influenza,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1134218,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2001,None,
CHEMBL111756,,0,285.17,0,0.87,103,CC(=O)Nc1cc([N+](=O)[O-])c(C(=O)O)c([N+](=O)[O-])c1O,IC50,'=',4000000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL809002,The compound was tested in vitro for the inhibitory concentration against influenza B/Mem/89 sialidase from whole virus by fetuin assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1128587,1,Scientific Literature,J. Med. Chem.,1995,None,
CHEMBL4528295,,0,425.29,None,None,5i,C=C(C(=O)OC)[C@@H]1CC[C@H](C)[C@H]2C(=C(C)C(=O)[C@H]2NC(=O)c2ccc(B(O)O)cc2)C1,IC50,'>',44200.0,nM,,,,UO_0000065,,,,,False,CHEMBL4376259,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition in virus-induced cytopathic effect incubated for 40 hrs,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4373726,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,
CHEMBL1956405,,0,467.49,1,6.94,2g,C=C(C(=O)OCCCCCCCCCCBr)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>',26500.0,nM,,,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
CHEMBL1956543,,0,399.54,0,4.28,5e,C=C(C(=O)OCCCCCCn1cncn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>',31000.0,nM,,,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
CHEMBL422026,,0,327.38,0,-0.17,4c,CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@@H](N)[C@H]1NC(C)=O,IC50,,,,,,Not Determined,,,,,,False,CHEMBL696967,Concentration required for reduction of plaque against influenza B; Not determined,F,BAO_0000218,organism-based format,influenza,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1134218,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2001,None,
CHEMBL1145,3-HYDROXY-4-ACETYLAMINOBENZOIC ACID,0,195.17,0,1.05,101,CC(=O)Nc1ccc(C(=O)O)cc1O,IC50,'=',10000000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL809002,The compound was tested in vitro for the inhibitory concentration against influenza B/Mem/89 sialidase from whole virus by fetuin assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1128587,1,Scientific Literature,J. Med. Chem.,1995,None,
CHEMBL317645,,0,299.33,0,-0.95,3 (Carboxamide),CCN(CC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,IC50,'=',360.0,nM,6.44,,,UO_0000065,,,,,False,CHEMBL802986,Inhibitory activity against sialidase of influenza B,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1131951,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1999,None,
CHEMBL2064581,,0,312.37,0,3.60,1a,CCC(=O)Nc1cc(C(=O)Nc2ccc(C)cc2)ccc1OC,IC50,'>',23700.0,nM,,,,UO_0000065,,,,,False,CHEMBL2065306,Antiviral activity against Influenza B virus (strain B/Jifang/13/97) infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2062433,1,Scientific Literature,Eur. J. Med. Chem.,2012,CHEMBL3308370,
CHEMBL1956404,,0,439.43,1,6.16,2f,C=C(C(=O)OCCCCCCCCBr)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>',28200.0,nM,,,,UO_0000065,,,,,False,CHEMBL1960698,Antiinfluenza activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 36 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1955749,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,CHEMBL3308370,
CHEMBL674,OSELTAMIVIR CARBOXYLATE,0,284.36,0,0.81,1,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,IC50,'=',4.0,nM,8.4,,,UO_0000065,,,,,False,CHEMBL750937,In vitro inhibitory activity against influenza B neuraminidase using enzymatic assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1132511,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1999,None,
CHEMBL1145,3-HYDROXY-4-ACETYLAMINOBENZOIC ACID,0,195.17,0,1.05,101,CC(=O)Nc1ccc(C(=O)O)cc1O,IC50,'>',10000000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL808329,The compound was tested in vitro for the inhibitory concentration against influenza B/Mem/89 sialidase from whole virus by MUN assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1128587,1,Scientific Literature,J. Med. Chem.,1995,None,
CHEMBL4130078,,0,212.33,0,2.74,(4R)-11a,C[C@@H]1CC[C@@H]2[C@@H](C1)OC(C)(C)C[C@@]2(C)O,IC50,'=',17000.0,nM,4.77,,,UO_0000065,,,,,False,CHEMBL4122456,Antiviral activity against amantadine/rimantadine-resistant Influenza B virus (B/Florida/4/06(Yamagata-like)) infected in MDCK cells assessed as inhibition of viral replication after 48 hrs by hemagglutination test,F,BAO_0000218,organism-based format,Influenza B virus (B/Florida/4/2006),None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4118151,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,
CHEMBL222813,ZANAMIVIR,4,332.31,1,-3.58,1,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,IC50,'=',9.2,nM,8.04,,,UO_0000065,,,,,False,CHEMBL970478,Antiviral activity against Influenza B virus (B/Mie/1/93) assessed viral plaque reduction,F,BAO_0000218,organism-based format,Influenza B virus (B/Mie/1/93),None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1136912,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
